tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
187,0,1.1484219404065996,1.9777901461047485,6.538843761004836,0.12577974122010613,0.7312898146020136,1.1633422006878065,24.018018113302798,26.858336077470604,-5.146394541342434,1.25
182,0,2.3980535762563004,0.06133067324059027,5.6239824924034085,0.39709699302601376,-0.9414177760085435,0.3220955494749221,2.035648467891385,1.7006567917214468,-4.2512914498729115,1.25
62,0,2.845957547304204,1.145597265942376,4.971431258802895,0.8959717866573869,2.3041638745424695,-0.3861704489737813,-1.7018652289472445,5.831574782419473,40.361736030633764,1.25
778,0,0.48810301896594055,3.0414911138194913,4.686102188783407,-0.9631747371503936,-0.4094744339816613,-0.5732748746523579,63.53653442711647,-21.555668376400163,0.037352361125948974,1.25
759,0,0.42802733520464287,1.3014240957167154,6.526983423334864,-0.1844051040464713,3.127727053613094,-0.12258777192015258,-18.156191705019193,-38.680461580076376,6.068081498610966,1.25
202,0,2.5480691482691675,2.287899193606002,5.3483809391851995,0.7378240487552546,0.3372343139311472,-0.22211934593549787,2.128876425159481,3.83054730182638,-3.9968838015447767,1.25
634,0,0.2710540614398145,1.6657856966080935,4.875428318124966,0.4194210312289501,-1.2153428303822227,0.49307579345926184,-27.122130816336984,3.5706848889007343,-2.234125335697729,1.25
158,0,3.1979722566991917,0.02739460979336883,4.846411886147399,0.5100825873200704,0.37452985352942597,-2.05934389084298,4.515828948245105,12.688379277059067,-10.698311575810632,1.25
34,0,1.078866881115962,1.8983276674763818,4.156340970575103,-1.1304563753388372,0.8310077580303245,-0.08116306234294415,-8.35025812626485,-4.428974293736393,3.8340007657892605,1.25
299,0,3.148982943765313,1.0565687038847091,4.055441747786427,0.7441497195154486,-0.05502831237864736,0.8424209531811097,7.023387537756927,-14.29331954348217,-30.56828594710986,1.25
205,0,0.8735637347143008,3.010810493815862,6.075066902907453,-1.4480211212918874,-0.27613020215758194,0.5469809656985568,8.014939872338902,-12.482803206380204,-10.764791607920479,1.25
210,0,3.1575219618138988,3.065571497809179,5.98852294419102,-0.7165926227156815,-0.7496948785925274,0.5190672686487084,-1.5549686001023926,1.046213053986089,20.99992958460556,1.25
211,0,2.222968090176858,1.7494787552356659,6.209586103522719,-1.1705598082883062,0.43349512427164816,0.819436952113853,-50.19499108367861,2.703888135031711,-6.332960090356093,1.25
490,0,2.6016643750791584,2.9876781366078564,4.197684898942905,-1.5537676379344993,2.089069250514668,-1.4193360121678602,14.75525928736174,3.7234251648638534,32.48821927288628,1.25
177,0,3.201438993329587,3.3499435282587076,3.379287946925075,0.23786407649115032,0.586823209672854,-0.987351739258102,8.024348673532081,-4.978272729042229,-5.991965507909054,1.25
37,0,1.185812673162129,1.8060376499487667,5.235699927366161,-0.6302358615640508,0.4647326293684809,-0.686815740695302,20.146218631109804,10.800522682177492,17.509762773370483,1.25
467,0,2.476657835841646,0.7823719505800693,6.419763735415502,-0.168256202047831,-1.8341321499306673,0.47432713068259935,7.507237340696149,-15.051714984852687,10.01410595580627,1.25
372,0,3.1800214766432884,1.5323183684493085,6.048601609801201,0.6211420872402574,-1.7048602755133888,-1.911894341784742,12.17787040604219,-27.599504573726588,3.51913707366711,1.25
162,0,1.0398036553478427,0.14191029676382882,5.585404182750825,1.575119476324067,-0.9797726250328477,-1.6886140723288625,4.439162506210797,-14.368101327344187,17.777490278025258,1.25
159,0,0.9248284570578917,0.6146395286319724,4.698843239834721,0.829776289536392,-0.3280934597329296,0.09571001771223259,-16.36887046670386,17.632511610889527,-18.311400964795396,1.25
40,0,0.142437053739215,2.085328997205975,5.971568307308589,0.4636696226943793,-1.6287646947811063,-1.603435236169751,12.664784915937066,32.16153813076695,-14.854162614050292,1.25
179,0,1.5077172110496093,2.8925590108533363,4.0698384199481765,-0.1374768077288819,-0.23092614844154377,0.18641510440560782,-2.9610638246473817,-1.3653451054135484,6.427632952413931,1.25
348,0,2.215227219827165,1.864375984488806,4.211973480556789,-0.48537501794368315,0.35556635325036234,-0.5061273253399875,2.5406103133519307,-7.263901539884471,12.342843381121448,1.25
155,0,1.7839300949401782,0.8635509789202516,4.097624098075592,-0.8614028142486665,0.5780375245399754,-0.30718300660196796,-9.852058943714582,8.228609192598974,-15.7203562120595,1.25
204,0,1.6486487692760559,3.1358927349840613,5.214597586575605,-0.8235498101514376,0.3008085506110173,-1.8686669351704293,1.6389663767358789,2.5940984858573746,-0.41553072736146884,1.25
